obj,estimator,delta_deg,seed,f_max_level,progress,max_track_err,contact_lost_frac,peak_force,wrist_f_max
46889,,45.0,854232,200.0,0.0,0.32024493799454745,0.40869565217391307,327.22811079989634,200.0
46889,,45.0,1069224,200.0,0.03651997510242953,0.6449928212676376,0.0,328.24982778606807,200.0
46889,,45.0,1080536,200.0,0.1298928920446503,0.0840735268118805,0.28695652173913044,309.61994641800436,200.0
46889,,45.0,260577,200.0,0.2582613159020292,0.09978917477350188,0.0,346.41016151377545,200.0
47315,,0.0,877605,200.0,0.9332585844378514,0.09475634417598229,0.0,346.41016151377545,200.0
47315,,0.0,357520,200.0,0.9522504050192513,0.27077855381925003,0.0,346.41016151377545,200.0
47315,,0.0,1034055,200.0,0.0,0.3144350769123814,0.3017241379310345,346.41016151377545,200.0
47315,,0.0,179887,200.0,1.0117079354447371,0.04727057188790826,0.0,346.41016151377545,200.0
47315,,0.0,1027144,200.0,0.005621550784715698,0.15493761058795888,0.9035087719298246,346.41016151377545,200.0
47315,,0.0,907459,200.0,1.1141577282292376,0.21216612097302323,0.7983193277310925,346.41016151377545,200.0
47315,,0.0,306322,200.0,1.0084303257739498,0.0462111216698042,0.0,346.41016151377545,200.0
47315,,0.0,831878,200.0,1.2440918256334423,0.1868092059121509,0.9224137931034483,346.41016151377545,200.0
47315,,0.0,686016,200.0,0.9547113000194332,0.03693856443224853,0.0,346.41016151377545,200.0
47315,,0.0,583899,200.0,0.9483067635655967,0.12053070890732945,0.0,346.41016151377545,200.0
47315,,5.0,942529,200.0,0.3408074747255453,0.18533410901418632,0.2782608695652174,346.41016151377545,200.0
47315,,5.0,564649,200.0,0.0,0.39458668952557513,0.12173913043478261,346.41016151377545,200.0
47315,,5.0,1017066,200.0,0.8392892851429675,0.17931298782977098,0.0,346.41016151377545,200.0
47315,,5.0,129831,200.0,0.7271761177304449,0.1731789557419579,0.2413793103448276,346.41016151377545,200.0
47315,,5.0,852999,200.0,1.2685639001872533,0.34823646945220665,0.6991150442477876,346.41016151377545,200.0
47315,,5.0,418822,200.0,0.9437100236049832,0.1548663737279442,0.0,346.41016151377545,200.0
47315,,5.0,204243,200.0,0.0012674314115669932,0.30013470330304426,0.09649122807017543,346.41016151377545,200.0
47315,,5.0,635008,200.0,0.17231168430897528,0.030424908601234604,0.7521367521367521,286.7648710916713,200.0
47315,,5.0,440098,200.0,0.9971762926347071,0.2832144809553871,0.0,346.41016151377545,200.0
47315,,5.0,554527,200.0,0.8407934566595332,0.11094410357845241,0.0,346.41016151377545,200.0
47315,,10.0,780995,200.0,1.048665972355261,0.22760809042120253,0.0,346.41016151377545,200.0
47315,,10.0,133548,200.0,0.0903249163012297,0.21971169995333087,0.7657657657657657,297.3957522231196,200.0
47315,,10.0,137572,200.0,0.0,0.054664070529417505,0.940677966101695,282.90333993655497,200.0
47315,,10.0,402242,200.0,1.0007118019433237,0.22961622974411217,0.0,346.41016151377545,200.0
47315,,10.0,130340,200.0,0.8191836740927926,0.516524647505883,0.0,346.41016151377545,200.0
47315,,10.0,672159,200.0,0.9670719954088566,0.2962018346121869,0.0,346.41016151377545,200.0
47315,,10.0,290077,200.0,0.7547942489007012,0.19096170609252536,0.0,346.41016151377545,200.0
47315,,10.0,445428,200.0,1.1962610948620733,0.1525385935589259,0.0,346.41016151377545,200.0
47315,,10.0,705812,200.0,1.149741129157171,0.3138448854147993,0.0,346.41016151377545,200.0
47315,,10.0,639751,200.0,1.1889268803994155,0.14640189701379147,0.9363636363636364,346.41016151377545,200.0
47315,,15.0,376843,200.0,1.6,0.28977764323695304,0.33043478260869563,334.0243180472945,200.0
47315,,15.0,614033,200.0,0.06284003369338596,0.13546031137067158,0.8596491228070176,346.41016151377545,200.0
47315,,15.0,414140,200.0,0.04438597899334715,0.20718278688213887,0.9145299145299145,284.0779406197858,200.0
47315,,15.0,783591,200.0,1.1201452117280806,0.18689437933416347,0.0,346.41016151377545,200.0
47315,,15.0,663362,200.0,0.03600142316383295,0.17407719234618632,0.8620689655172413,288.6250047006552,200.0
47315,,15.0,1076271,200.0,0.6851294695772236,0.1858480461146339,0.2972972972972973,346.41016151377545,200.0
47315,,15.0,824971,200.0,0.06383649167452332,0.025443676704231206,0.8362068965517241,284.14012511994986,200.0
47315,,15.0,661336,200.0,0.03553569812398973,0.2085084994312297,0.9145299145299145,297.56032259529906,200.0
47315,,15.0,992703,200.0,0.6842729634645577,0.3003387824284347,0.0,346.41016151377545,200.0
47315,,15.0,930647,200.0,1.1214383849891885,0.17466057282221772,0.0,346.41016151377545,200.0
47315,,20.0,611978,200.0,0.025272945652265066,0.25915491131900725,0.6403508771929824,323.95587639345763,200.0
47315,,20.0,135915,200.0,0.05353582336917311,0.1882756967710116,0.8181818181818182,346.41016151377545,200.0
47315,,20.0,478683,200.0,1.053243370818283,0.4305189259044062,0.0,346.41016151377545,200.0
47315,,20.0,267677,200.0,0.12756556501706431,0.2616987641903349,0.8558558558558559,297.8103565507849,200.0
47315,,20.0,605224,200.0,1.390976389906402,0.1498291995444305,0.0,346.41016151377545,200.0
47315,,20.0,949476,200.0,1.385728680744613,0.15841001731918408,0.963963963963964,346.41016151377545,200.0
47315,,20.0,151943,200.0,0.0033685420041799545,0.2496060282051641,0.940677966101695,346.41016151377545,200.0
47315,,20.0,755453,200.0,0.04518197269076193,0.03690306535242126,0.9159663865546218,346.41016151377545,200.0
47315,,20.0,536433,200.0,0.0,0.18880346572937493,0.8909090909090909,316.93917061916954,200.0
47315,,20.0,795444,200.0,0.07206733206543689,0.15238599696844657,0.7913043478260869,287.0675722844258,200.0
47315,,30.0,822524,200.0,1.6,0.16828714901645814,0.9459459459459459,346.41016151377545,200.0
47315,,30.0,370205,200.0,0.8230758564128332,0.7729510239353092,0.0,346.41016151377545,200.0
47315,,30.0,324122,200.0,0.003414783462915797,0.21189481499998386,0.8362068965517241,346.41016151377545,200.0
47315,,30.0,472280,200.0,1.6,0.9251880337130238,0.32727272727272727,346.41016151377545,200.0
47315,,30.0,165080,200.0,0.4247535105378167,0.20170479048454584,0.0,305.54176346452,200.0
47315,,30.0,173319,200.0,0.04591415157770955,0.34243115615728226,0.773109243697479,297.5180458181102,200.0
47315,,30.0,789407,200.0,1.6,0.0009245987762545251,0.9826086956521739,9.016405911476179,200.0
47315,,30.0,108880,200.0,0.1076038199503233,0.7342589902510938,0.5221238938053098,346.41016151377545,200.0
47315,,30.0,383618,200.0,0.1293981690222607,0.5336570455037211,0.0,346.41016151377545,200.0
47315,,30.0,304810,200.0,0.6118565825644723,0.6574127463316821,0.0,346.41016151377545,200.0
47315,,45.0,1060863,200.0,0.698874104555602,1.1528934674066749,0.0,346.41016151377545,200.0
47315,,45.0,137796,200.0,0.04974803805314227,0.4956374792824247,0.36752136752136755,302.9695765064259,200.0
47315,,45.0,628588,200.0,1.526257027776709,0.28240649503066584,0.8738738738738738,346.41016151377545,200.0
47315,,45.0,508026,200.0,0.0,1.0407251854989896,0.0,295.3480262413759,200.0
47315,,45.0,840820,200.0,0.5361438090477383,0.8293107712534938,0.0,346.41016151377545,200.0
47315,,45.0,531494,200.0,0.8896362265522001,0.7475144962888961,0.0,346.41016151377545,200.0
47315,,45.0,499899,200.0,0.9220465691733373,0.7191243469589097,0.0,346.41016151377545,200.0
47315,,45.0,849895,200.0,1.6,0.4864769012087754,0.7627118644067796,346.41016151377545,200.0
47315,,45.0,756912,200.0,0.7055278596607245,1.1232725440777083,0.0,346.41016151377545,200.0
47315,,45.0,954191,200.0,0.6200227057121009,0.4011013447538982,0.4473684210526316,346.41016151377545,200.0
48271,,0.0,459337,200.0,0.06179058662595536,0.14925502231863366,0.48214285714285715,346.41016151377545,200.0
48271,,0.0,910740,200.0,1.1792549846490439,0.16509895059497734,0.5932203389830508,346.41016151377545,200.0
48271,,0.0,414892,200.0,1.0335433565721728,0.15660888559405475,0.0,346.41016151377545,200.0
48271,,0.0,242597,200.0,0.9168933075509413,0.12226934367144905,0.0,346.41016151377545,200.0
48271,,0.0,421225,200.0,1.065099916041182,0.20326942382445154,0.0,346.41016151377545,200.0
48271,,0.0,861354,200.0,0.9097289375638666,0.17435421763137102,0.0,346.41016151377545,200.0
48271,,0.0,486349,200.0,1.1010492799855345,0.3438920041422483,0.0,346.41016151377545,200.0
48271,,0.0,910223,200.0,1.0064650049470636,0.12236730384279379,0.0,346.41016151377545,200.0
48271,,0.0,1072277,200.0,0.9231299121573152,0.14877344734032225,0.0,346.41016151377545,200.0
48271,,0.0,344947,200.0,0.006532355631146725,0.03997122320274355,0.5169491525423728,346.41016151377545,200.0
48271,,5.0,145290,200.0,0.0,0.1557066949301035,0.5042735042735043,346.41016151377545,200.0
48271,,5.0,125370,200.0,0.8752947335059337,0.14913475651987138,0.0,346.41016151377545,200.0
48271,,5.0,658926,200.0,1.1629193090115602,0.11860718465874198,0.0,346.41016151377545,200.0
48271,,5.0,109253,200.0,0.003056459879995157,0.27485774754056735,0.34234234234234234,346.41016151377545,200.0
48271,,5.0,234390,200.0,1.0238201321419673,0.14950042104910297,0.0,346.41016151377545,200.0
48271,,5.0,701290,200.0,0.9857173835514974,0.1151421490737742,0.0,346.41016151377545,200.0
48271,,5.0,805524,200.0,0.958779098928612,0.16297369850260848,0.0,346.41016151377545,200.0
48271,,5.0,462055,200.0,1.0377270625326604,0.1903740444468585,0.0,346.41016151377545,200.0
48271,,5.0,631899,200.0,1.1431060082231437,0.16050468094689896,0.7413793103448276,346.41016151377545,200.0
48271,,5.0,157145,200.0,1.072704862535647,0.1869574817038409,0.0,346.41016151377545,200.0
48271,,10.0,551571,200.0,1.1417645734780568,0.2384733000958735,0.7368421052631579,346.41016151377545,200.0
48271,,10.0,96325,200.0,1.1377195574538552,0.28673769212503536,0.0,346.41016151377545,200.0
48271,,10.0,575396,200.0,0.9449337311720105,0.1681649858769203,0.0,346.41016151377545,200.0
48271,,10.0,144503,200.0,1.1096837154814567,0.06099608789464689,0.0,346.41016151377545,200.0
48271,,10.0,270405,200.0,0.00034982701818297296,0.19534963990050963,0.5267857142857143,346.41016151377545,200.0
48271,,10.0,1068392,200.0,0.8296193084839663,0.18493114653977014,0.0,346.41016151377545,200.0
48271,,10.0,116263,200.0,0.8688301423915887,0.11695916792616863,0.0,346.41016151377545,200.0
48271,,10.0,689692,200.0,0.9248052566160442,0.1279797916783897,0.0,346.41016151377545,200.0
48271,,10.0,1049064,200.0,1.058025578046114,0.17407052475220505,0.0,346.41016151377545,200.0
48271,,10.0,373678,200.0,0.18132500541438396,0.1763411530460753,0.5932203389830508,346.41016151377545,200.0
48271,,15.0,489807,200.0,1.0714749574866058,0.07881096196979624,0.0,346.41016151377545,200.0
48271,,15.0,156800,200.0,0.9574930020433803,0.27362724277018813,0.0,346.41016151377545,200.0
48271,,15.0,448930,200.0,0.24224718586671481,0.14684263196918634,0.4336283185840708,346.41016151377545,200.0
48271,,15.0,1011187,200.0,0.0,0.1601519499052754,0.7027027027027027,346.41016151377545,200.0
48271,,15.0,542171,200.0,1.0666078085590263,0.34486329751575334,0.0,346.41016151377545,200.0
48271,,15.0,873800,200.0,0.05410075178848765,0.09537261898835153,0.5,327.5141124726151,200.0
48271,,15.0,147299,200.0,0.016481222513656597,0.2090098908390609,0.591304347826087,346.41016151377545,200.0
48271,,15.0,607985,200.0,0.9089409406696671,0.12657090911053878,0.0,346.41016151377545,200.0
48271,,15.0,460769,200.0,1.093414251434539,0.2414716898065604,0.0,346.41016151377545,200.0
48271,,15.0,654833,200.0,0.05916739240353875,0.22855035846433783,0.3644067796610169,346.41016151377545,200.0
48271,,20.0,463092,200.0,0.9151737505396976,0.24193722130394107,0.0,346.41016151377545,200.0
48271,,20.0,1055658,200.0,1.1135018967811383,0.23393778084664704,0.0,346.41016151377545,200.0
48271,,20.0,293632,200.0,0.8020402778635985,0.2002184387865982,0.0,346.41016151377545,200.0
48271,,20.0,120773,200.0,0.8516891368879724,0.14794557444456313,0.0,346.41016151377545,200.0
48271,,20.0,1004298,200.0,0.8987702449712671,0.39775492198637485,0.008849557522123894,346.41016151377545,200.0
48271,,20.0,1058231,200.0,0.6705117140586472,0.3847601773775967,0.0,346.41016151377545,200.0
48271,,20.0,1081323,200.0,0.8317401540503581,0.17159588404688486,0.0,346.41016151377545,200.0
48271,,20.0,223280,200.0,0.4992284263306271,0.03356802114205531,0.4608695652173913,346.41016151377545,200.0
48271,,20.0,674556,200.0,0.0,0.18358069209744685,0.7192982456140351,346.41016151377545,200.0
48271,,20.0,435396,200.0,0.7579782212307494,0.1474523664844011,0.0,346.41016151377545,200.0
48271,,30.0,427827,200.0,1.0401179856687595,0.4346856138576379,0.0,346.41016151377545,200.0
48271,,30.0,963505,200.0,0.22031899228759044,0.13806640135569986,0.47368421052631576,346.41016151377545,200.0
48271,,30.0,773498,200.0,0.9697176961683244,0.4028997328644221,0.0,346.41016151377545,200.0
48271,,30.0,875088,200.0,0.3241974008664335,0.2704887592251179,0.02608695652173913,346.41016151377545,200.0
48271,,30.0,943702,200.0,1.4176200769429252,0.33066399284796055,0.1864406779661017,346.41016151377545,200.0
48271,,30.0,407265,200.0,1.1199529541816369,0.18986487711593253,0.0,346.41016151377545,200.0
48271,,30.0,374796,200.0,0.0,0.21442788206494462,0.6017699115044248,346.41016151377545,200.0
48271,,30.0,792634,200.0,0.5465706037044742,0.1509044135173527,0.0,315.2485571899711,200.0
48271,,30.0,920368,200.0,0.4668002846990957,0.14649811499578752,0.4188034188034188,346.41016151377545,200.0
48271,,30.0,432158,200.0,0.83144947321301,0.39448697137879585,0.0,346.41016151377545,200.0
48271,,45.0,204611,200.0,0.6900660460943608,0.4294920455918105,0.0,346.41016151377545,200.0
48271,,45.0,163362,200.0,0.0,0.7829090717507126,0.026785714285714284,346.41016151377545,200.0
48271,,45.0,812198,200.0,0.7731442930653422,0.29669367053218576,0.059322033898305086,346.41016151377545,200.0
48271,,45.0,238198,200.0,0.7014623973535027,0.3673613520530557,0.0,346.41016151377545,200.0
48271,,45.0,147137,200.0,0.6031784814149017,0.527773380129154,0.0,346.41016151377545,200.0
48271,,45.0,963913,200.0,0.05023869780205807,0.24011087063712436,0.5299145299145299,346.41016151377545,200.0
48271,,45.0,413008,200.0,0.873870696090108,0.4060716854590664,0.36283185840707965,346.41016151377545,200.0
48271,,45.0,245417,200.0,0.6892619113954837,0.3929841597457857,0.0,346.41016151377545,200.0
48271,,45.0,513523,200.0,0.0,0.26541522588511307,0.36936936936936937,346.41016151377545,200.0
48271,,45.0,582894,200.0,0.0,0.17784462598055617,0.5128205128205128,346.41016151377545,200.0
7119,,0.0,909130,200.0,1.0064816606239382,0.01866105805276737,0.0,346.41016151377545,200.0
7119,,0.0,1064933,200.0,1.0356882662385067,0.09002663478382773,0.0,346.41016151377545,200.0
7119,,0.0,914538,200.0,0.9525946246711929,0.05968044570895929,0.0,331.4247852662081,200.0
7119,,0.0,139599,200.0,1.0162904282776317,0.01921061501897169,0.0,346.41016151377545,200.0
7119,,0.0,833674,200.0,1.0173095982091125,0.029382636235461588,0.0,346.0254183045011,200.0
7119,,0.0,662570,200.0,1.0170033232721283,0.009208429844627981,0.0,343.55430756309204,200.0
7119,,0.0,1024527,200.0,1.0201413303454638,0.0067622348230592785,0.0,323.38022767644196,200.0
7119,,0.0,1010307,200.0,1.0139884961328165,0.010642726287628163,0.0,341.6235753987535,200.0
7119,,0.0,866735,200.0,1.0175021791437755,0.007614306734965789,0.0,343.35279711681187,200.0
7119,,0.0,575425,200.0,1.0156638979489956,0.0218561601296577,0.0,346.41016151377545,200.0
7119,,5.0,193288,200.0,1.0019410427928668,0.08692765301640526,0.0,346.41016151377545,200.0
7119,,5.0,963135,200.0,1.0290021437802401,0.08582063937785557,0.0,341.8056376926523,200.0
7119,,5.0,157303,200.0,1.0103735063126607,0.07140740749333996,0.0,346.41016151377545,200.0
7119,,5.0,1089463,200.0,0.18366089554566936,0.06783500446484089,0.6846846846846847,287.6570485858901,200.0
7119,,5.0,850100,200.0,0.968956107393723,0.041137139367049894,0.0,346.05338048580467,200.0
7119,,5.0,190489,200.0,0.7387878361104803,0.04555326411197581,0.18018018018018017,287.1236276045976,200.0
7119,,5.0,472227,200.0,1.0102433111106788,0.07688160721156613,0.0,346.41016151377545,200.0
7119,,5.0,782053,200.0,0.4220145718490847,0.0556012240909486,0.5,287.2551217111672,200.0
7119,,5.0,462994,200.0,1.023412476819587,0.054292921247721164,0.0,346.41016151377545,200.0
7119,,5.0,889362,200.0,1.0365628252928434,0.11960323481435581,0.0,346.41016151377545,200.0
7119,,10.0,885125,200.0,0.9392523070159522,0.06607253116034788,0.0,346.41016151377545,200.0
7119,,10.0,313924,200.0,0.9661475409391289,0.06956058497580721,0.0,346.41016151377545,200.0
7119,,10.0,1062873,200.0,1.0827663273915824,0.08271553512328308,0.0,346.41016151377545,200.0
7119,,10.0,792434,200.0,1.067834210094715,0.22310295546320366,0.0,346.41016151377545,200.0
7119,,10.0,630444,200.0,0.28909270361050676,0.03982683550366986,0.5181818181818182,313.06702402518346,200.0
7119,,10.0,851132,200.0,1.0447270871388037,0.19254232594275023,0.0,346.41016151377545,200.0
7119,,10.0,426128,200.0,0.0,0.04525980968449204,0.9821428571428571,247.32264167097145,200.0
7119,,10.0,277153,200.0,1.0184205232353323,0.14838340779552517,0.0,346.41016151377545,200.0
7119,,10.0,388606,200.0,1.078226036042321,0.13213923392893606,0.0,346.41016151377545,200.0
7119,,10.0,294080,200.0,0.04940827058277841,0.03878002528177621,0.6454545454545455,231.7062575723714,200.0
7119,,15.0,583819,200.0,0.9499869427839573,0.21780567994399863,0.0,346.41016151377545,200.0
7119,,15.0,1010364,200.0,1.0118216981777404,0.07786630914387035,0.0,309.0969131508074,200.0
7119,,15.0,706168,200.0,1.0080391466448406,0.2451236467222999,0.0,346.41016151377545,200.0
7119,,15.0,612531,200.0,1.01840392563002,0.32207391179809747,0.0,346.41016151377545,200.0
7119,,15.0,861643,200.0,1.090380590763429,0.2940177397862031,0.0,346.41016151377545,200.0
7119,,15.0,326609,200.0,1.084173975715832,0.052865664268664375,0.0,346.41016151377545,200.0
7119,,15.0,196859,200.0,0.9270220617400452,0.12324604195988119,0.0,346.41016151377545,200.0
7119,,15.0,498043,200.0,0.6887206174364722,0.23397661201919157,0.0,346.41016151377545,200.0
7119,,15.0,543816,200.0,0.18128350030721319,0.06330834571749544,0.7589285714285714,285.8924244200061,200.0
7119,,15.0,750676,200.0,0.8822106606820946,0.04343719480968687,0.0,346.41016151377545,200.0
7119,,20.0,1058165,200.0,0.9930905032151072,0.2492182243252108,0.0,346.41016151377545,200.0
7119,,20.0,756137,200.0,0.8759864026016745,0.09231325305164242,0.0,346.41016151377545,200.0
7119,,20.0,769874,200.0,0.8242861909106922,0.1291826441154611,0.0,346.41016151377545,200.0
7119,,20.0,614324,200.0,0.4968290730949347,0.05552595174848597,0.4636363636363636,313.449951537881,200.0
7119,,20.0,314287,200.0,1.1085175175193989,0.22604768086585222,0.0,346.41016151377545,200.0
7119,,20.0,668590,200.0,1.1117101338624016,0.13669805331445192,0.0,346.41016151377545,200.0
7119,,20.0,122667,200.0,1.1024662663035276,0.37478247982233037,0.0,346.41016151377545,200.0
7119,,20.0,208778,200.0,1.0978125756712385,0.3769148330853427,0.0,346.41016151377545,200.0
7119,,20.0,336408,200.0,0.0,0.16050720931803325,0.5315315315315315,298.71059775165,200.0
7119,,20.0,737257,200.0,0.8744889852685137,0.32366728615116575,0.0,346.41016151377545,200.0
7119,,30.0,140442,200.0,1.1511957882250887,0.5385408670169348,0.0,346.41016151377545,200.0
7119,,30.0,218462,200.0,1.1263290180914216,0.5428187143283553,0.0,346.41016151377545,200.0
7119,,30.0,336211,200.0,0.728963860236754,0.28184555825411284,0.0,346.41016151377545,200.0
7119,,30.0,589139,200.0,0.6169620847109129,0.4588910204730328,0.19491525423728814,346.41016151377545,200.0
7119,,30.0,742069,200.0,1.1094069513675393,0.10550195408339968,0.0,346.41016151377545,200.0
7119,,30.0,636333,200.0,1.1610799633806774,0.25033250097727366,0.0,346.41016151377545,200.0
7119,,30.0,530532,200.0,0.9682217172692285,0.5535847973599012,0.0,346.41016151377545,200.0
7119,,30.0,335641,200.0,0.0,0.4088652465946,0.21238938053097345,346.41016151377545,200.0
7119,,30.0,1057538,200.0,1.159021116996317,0.2878609570843006,0.0,346.41016151377545,200.0
7119,,30.0,452080,200.0,0.020485627632843444,0.04425468721171103,0.8636363636363636,284.2018670351327,200.0
7119,,45.0,751025,200.0,0.87936217343556,0.6308434743031293,0.0,346.41016151377545,200.0
7119,,45.0,724114,200.0,0.019700991996051364,0.49086462237398715,0.10619469026548672,346.41016151377545,200.0
7119,,45.0,532708,200.0,1.0008994905457924,0.11318877471463368,0.336283185840708,334.70977223210883,200.0
7119,,45.0,1086620,200.0,0.6575191736513425,0.6957410879174027,0.0,346.41016151377545,200.0
7119,,45.0,676226,200.0,1.008322738267813,0.2189762922805248,0.0,329.6781299086543,200.0
7119,,45.0,641812,200.0,0.27452416122859713,0.8298681237544192,0.0,334.7317558208391,200.0
7119,,45.0,559027,200.0,0.9207004329480167,0.3739384321252633,0.0,346.41016151377545,200.0
7119,,45.0,937437,200.0,1.3309039471925614,0.47440597533722717,0.24561403508771928,346.41016151377545,200.0
7119,,45.0,588019,200.0,0.4539634391880434,0.7553895592570915,0.0,332.674869828031,200.0
7119,,45.0,735415,200.0,0.0,0.25666841962240217,0.6486486486486487,289.21900867224724,200.0
41004,,0.0,753193,200.0,1.0181812597913702,0.024614025062941348,0.0,346.41016151377545,200.0
41004,,0.0,367146,200.0,1.520997063826217,0.17819201788198313,0.0,346.41016151377545,200.0
41004,,0.0,406179,200.0,1.0826923600212228,0.08575757753164795,0.0,346.41016151377545,200.0
41004,,0.0,801331,200.0,0.31791633821651266,0.06718152741775456,0.1504424778761062,346.41016151377545,200.0
41004,,0.0,1076385,200.0,1.0892745184539094,0.036993327677847326,0.0,346.41016151377545,200.0
41004,,0.0,922058,200.0,1.306421521215323,0.06393058210028901,0.0,346.41016151377545,200.0
41004,,0.0,844281,200.0,1.0989768469261252,0.03645627712375746,0.0,346.41016151377545,200.0
41004,,0.0,1083504,200.0,0.479133884662878,0.08183659847921419,0.0,346.41016151377545,200.0
41004,,0.0,692217,200.0,1.4322982197718417,0.2531190017897774,0.0,346.41016151377545,200.0
41004,,0.0,868559,200.0,1.2467085285520842,0.07713253113028981,0.0,346.41016151377545,200.0
41004,,5.0,423334,200.0,1.540157406152431,0.11502565240620295,0.0,346.41016151377545,200.0
41004,,5.0,517863,200.0,1.075286549234931,0.05005047279003986,0.0,346.41016151377545,200.0
41004,,5.0,809308,200.0,1.0362998515268753,0.02105289807019763,0.0,346.41016151377545,200.0
41004,,5.0,299779,200.0,1.1059435687786863,0.044989047812677325,0.0,346.41016151377545,200.0
41004,,5.0,657166,200.0,1.0978736463181402,0.07624824085557484,0.0,346.41016151377545,200.0
41004,,5.0,365139,200.0,1.291748971988215,0.06625001339052881,0.0,346.41016151377545,200.0
41004,,5.0,143816,200.0,0.9456075758825341,0.08999717223055585,0.0,346.41016151377545,200.0
41004,,5.0,400777,200.0,0.8472743909355884,0.04804100144526897,0.0,346.41016151377545,200.0
41004,,5.0,548966,200.0,0.5224871289319919,0.11571243812615238,0.0,346.41016151377545,200.0
41004,,5.0,741227,200.0,1.1172514027596079,0.05344788343055362,0.0,346.41016151377545,200.0
41004,,10.0,646512,200.0,0.2619415765938188,0.0728887755818154,0.4107142857142857,346.41016151377545,200.0
41004,,10.0,531926,200.0,1.13112246822285,0.06448920635835198,0.0,346.41016151377545,200.0
41004,,10.0,437228,200.0,1.1417928551012693,0.05075344833802254,0.0,346.41016151377545,200.0
41004,,10.0,887437,200.0,0.8580394111911916,0.2041887995965204,0.0,346.41016151377545,200.0
41004,,10.0,528143,200.0,1.2354555763215214,0.20139269040184105,0.0,346.41016151377545,200.0
41004,,10.0,904169,200.0,0.6928736762149494,0.18520376183487663,0.0,346.41016151377545,200.0
41004,,10.0,524721,200.0,1.1569470664795574,0.09770006801348476,0.0,346.41016151377545,200.0
41004,,10.0,738695,200.0,0.9249404438210997,0.09278368389112779,0.0,346.41016151377545,200.0
41004,,10.0,263990,200.0,0.20337858544433376,0.1444349344538602,0.24369747899159663,346.41016151377545,200.0
41004,,10.0,964213,200.0,1.1146559605806439,0.04189725074402913,0.0,346.41016151377545,200.0
41004,,15.0,923648,200.0,0.9020592001949366,0.07725670370745581,0.0,346.41016151377545,200.0
41004,,15.0,512053,200.0,1.5137005333562308,0.17671991138722826,0.0,346.41016151377545,200.0
41004,,15.0,541630,200.0,1.0290014650565635,0.049782515341107295,0.0,346.41016151377545,200.0
41004,,15.0,769086,200.0,0.3379198369228547,0.08917271317850865,0.02727272727272727,346.41016151377545,200.0
41004,,15.0,430653,200.0,0.9724031591465677,0.086350966046518,0.0,346.41016151377545,200.0
41004,,15.0,267312,200.0,1.0113310092119454,0.062752139913232,0.0,346.41016151377545,200.0
41004,,15.0,743260,200.0,1.1159494571848114,0.05505999196480338,0.0,346.41016151377545,200.0
41004,,15.0,878225,200.0,0.5354040453220262,0.16699922603529085,0.08620689655172414,346.41016151377545,200.0
41004,,15.0,815784,200.0,0.8893803800521715,0.16411182346540273,0.0,346.41016151377545,200.0
41004,,15.0,659696,200.0,0.0,0.24508680861086152,0.4247787610619469,346.41016151377545,200.0
41004,,20.0,182909,200.0,0.8223369569474656,0.23917746560933453,0.0,346.41016151377545,200.0
41004,,20.0,1085035,200.0,0.9253610433782602,0.0986007120522522,0.0,346.41016151377545,200.0
41004,,20.0,608940,200.0,0.6228548129039049,0.0786167925369661,0.0,346.41016151377545,200.0
41004,,20.0,134460,200.0,0.0,0.2525249699773267,0.5315315315315315,346.41016151377545,200.0
41004,,20.0,787333,200.0,0.0,0.19234328371406714,0.23423423423423423,346.41016151377545,200.0
41004,,20.0,777356,200.0,0.6163050953418712,0.12727726992054372,0.0,346.41016151377545,200.0
41004,,20.0,462743,200.0,1.5304787509039754,0.18592084016804386,0.0,346.41016151377545,200.0
41004,,20.0,704768,200.0,0.05728979194198148,0.26969558206897115,0.06086956521739131,346.41016151377545,200.0
41004,,20.0,422779,200.0,1.0646754797591738,0.17682769633468065,0.0,346.41016151377545,200.0
41004,,20.0,112718,200.0,0.9970614210819433,0.0338299988535551,0.0,345.1098071591353,200.0
41004,,30.0,491017,200.0,0.7802242254356373,0.1353972092486708,0.0,346.41016151377545,200.0
41004,,30.0,527294,200.0,0.0,0.21738168739944672,0.0,346.41016151377545,200.0
41004,,30.0,620249,200.0,0.0,0.06821882973125575,0.3893805309734513,346.41016151377545,200.0
41004,,30.0,455041,200.0,0.0,0.2589016564662457,0.38596491228070173,346.41016151377545,200.0
41004,,30.0,1035564,200.0,1.5377745439492465,0.16687690737872307,0.0,346.41016151377545,200.0
41004,,30.0,563204,200.0,0.69443677642469,0.12203587077508507,0.0,346.41016151377545,200.0
41004,,30.0,688720,200.0,1.2071424648893303,0.17616406011085306,0.0,346.41016151377545,200.0
41004,,30.0,482971,200.0,1.4896810854999254,0.2622399362853787,0.0,346.41016151377545,200.0
41004,,30.0,1044879,200.0,0.8816487401456977,0.26955828130407516,0.0,346.41016151377545,200.0
41004,,30.0,151748,200.0,0.9433728538168846,0.20985842724611273,0.0,346.41016151377545,200.0
41004,,45.0,546071,200.0,0.9122869532936467,0.15791216479917408,0.0,346.41016151377545,200.0
41004,,45.0,685935,200.0,0.6957589054432005,0.26934301011672074,0.0,346.41016151377545,200.0
41004,,45.0,594738,200.0,1.5171788054620232,0.27797617566153243,0.0,346.41016151377545,200.0
41004,,45.0,241857,200.0,0.6257707185914743,0.26025029782717485,0.0,346.41016151377545,200.0
