obj,delta_deg,seed,condition,progress,max_track_err,quality_frac,peak_force,f_max_used
47570,30.0,1018560,gripper_matched_fmax,0.24449694753807916,0.21632640719760146,0.5350877192982456,103.03627321306075,59.488020075856454
47570,30.0,197213,gripper_matched_fmax,0.737474110200075,0.30629477048611126,0.06722689075630252,103.03627321306075,59.488020075856454
47570,30.0,397277,gripper_matched_fmax,0.0,0.6360807653696217,0.16379310344827586,103.03627321306075,59.488020075856454
47570,30.0,1043288,gripper_matched_fmax,0.26931376319724687,0.5899547372089888,0.6,103.03627321306075,59.488020075856454
47570,30.0,362312,gripper_matched_fmax,1.6,0.7991558550353332,0.0,103.03627321306075,59.488020075856454
47570,30.0,1052010,gripper_matched_fmax,0.7317462193905753,0.11166139477807442,0.0,103.03627321306075,59.488020075856454
47570,30.0,332326,gripper_matched_fmax,0.0,0.09166998798110604,0.7678571428571429,90.691388501608,59.488020075856454
47570,30.0,339242,gripper_matched_fmax,0.03486112517808956,0.41820746976839773,0.5798319327731093,103.03627321306075,59.488020075856454
47570,30.0,1001502,gripper_matched_fmax,0.08707952070134112,0.047257689568833645,0.7966101694915254,103.03627321306075,59.488020075856454
47570,45.0,386840,gripper_matched_fmax,0.027219163438313935,0.5870286927571265,0.0,103.03627321306075,59.488020075856454
47570,45.0,1079506,gripper_matched_fmax,0.6475780384738328,0.408298980614627,0.0,103.03627321306075,59.488020075856454
47570,45.0,626976,gripper_matched_fmax,0.7132337701654659,0.3510355183321724,0.0,103.03627321306075,59.488020075856454
47570,45.0,950012,gripper_matched_fmax,0.018881394499508507,0.08901334011595119,0.8173913043478261,92.42420207890261,59.488020075856454
47570,45.0,342963,gripper_matched_fmax,0.6508326317366268,0.2966192560286143,0.0,103.03627321306075,59.488020075856454
47570,45.0,146349,gripper_matched_fmax,0.5230026693009696,0.5257883708061588,0.15454545454545454,103.03627321306075,59.488020075856454
47570,45.0,762592,gripper_matched_fmax,0.0,0.33999960998366546,0.6581196581196581,103.03627321306075,59.488020075856454
47570,45.0,924002,gripper_matched_fmax,0.4793524183513972,0.48504916465505815,0.14912280701754385,103.03627321306075,59.488020075856454
47570,45.0,376463,gripper_matched_fmax,0.02230612264870016,0.049756870529237475,0.8389830508474576,103.03627321306075,59.488020075856454
47570,45.0,182998,gripper_matched_fmax,0.7325812788136207,0.0967920955460368,0.017699115044247787,103.03627321306075,59.488020075856454
48063,0.0,881273,gripper_matched_fmax,0.9889649944430957,0.029126268677939264,0.0,105.63895449695265,61.05860478984516
48063,0.0,700570,gripper_matched_fmax,0.9506668609162157,0.05515679623240938,0.0,105.75660573528025,61.05860478984516
48063,0.0,343679,gripper_matched_fmax,1.0323482882048238,0.07626484192548574,0.0,91.9574981379145,61.05860478984516
48063,0.0,1080598,gripper_matched_fmax,0.991965928066053,0.07352230374326621,0.0,105.75660573528025,61.05860478984516
48063,0.0,766044,gripper_matched_fmax,0.9468753915193626,0.028229211325787096,0.0,105.75660573528025,61.05860478984516
48063,0.0,216345,gripper_matched_fmax,0.9828788248104798,0.016713668443153334,0.0,105.75660573528025,61.05860478984516
48063,0.0,112743,gripper_matched_fmax,0.9786135111321715,0.03386668944859338,0.0,105.75660573528025,61.05860478984516
48063,0.0,696792,gripper_matched_fmax,1.0184671011485351,0.10596886253768269,0.0,105.75660573528025,61.05860478984516
48063,0.0,993539,gripper_matched_fmax,1.000341739949077,0.027757052955592096,0.0,105.75660573528025,61.05860478984516
48063,0.0,736789,gripper_matched_fmax,0.9812053066128011,0.042818608414639296,0.0,103.23385663050695,61.05860478984516
48063,5.0,575097,gripper_matched_fmax,0.916268317292734,0.019041029857349942,0.0,105.32936783867584,61.05860478984516
48063,5.0,456048,gripper_matched_fmax,0.9586927890321897,0.06970791010991645,0.0,105.75660573528025,61.05860478984516
48063,5.0,194020,gripper_matched_fmax,0.9581684003348532,0.03980783664642531,0.0,100.61240614778193,61.05860478984516
48063,5.0,925380,gripper_matched_fmax,0.9521950453234607,0.06852353221989095,0.0,105.75660573528025,61.05860478984516
48063,5.0,103512,gripper_matched_fmax,0.9163718716183611,0.018567179626988856,0.0,105.13090030354486,61.05860478984516
48063,5.0,425903,gripper_matched_fmax,0.9860244886693282,0.0669703616604596,0.0,94.29835419039469,61.05860478984516
48063,5.0,759515,gripper_matched_fmax,0.9396783253760548,0.06596783351257132,0.0,105.75660573528025,61.05860478984516
48063,5.0,616937,gripper_matched_fmax,0.9749001884126608,0.17966377710410644,0.0,105.75660573528025,61.05860478984516
48063,5.0,570918,gripper_matched_fmax,0.9952859008772368,0.0750783052605786,0.0,105.75660573528025,61.05860478984516
48063,5.0,640392,gripper_matched_fmax,0.9871662238264673,0.04178002324100181,0.0,105.75660573528025,61.05860478984516
48063,10.0,1037127,gripper_matched_fmax,0.3615439492142159,0.037490815950301425,0.5652173913043478,87.76318822204291,61.05860478984516
48063,10.0,522769,gripper_matched_fmax,0.917831861627081,0.058744180130121074,0.0,105.75660573528025,61.05860478984516
48063,10.0,827082,gripper_matched_fmax,0.4230890220584556,0.01530722589083951,0.4574468085106383,88.44377604536649,61.05860478984516
48063,10.0,138286,gripper_matched_fmax,0.9558648433233651,0.23451520927079153,0.0,105.75660573528025,61.05860478984516
48063,10.0,690848,gripper_matched_fmax,0.9526559023950223,0.06067752968954231,0.0,105.75660573528025,61.05860478984516
48063,10.0,1063725,gripper_matched_fmax,0.9529985166715634,0.09507612733486097,0.0,105.75660573528025,61.05860478984516
48063,10.0,1085728,gripper_matched_fmax,0.3339362926269975,0.03713328279284739,0.5913978494623656,92.83107811380515,61.05860478984516
48063,10.0,962108,gripper_matched_fmax,1.061353789075093,0.09166161915896269,0.0,105.07728843723568,61.05860478984516
48063,10.0,887051,gripper_matched_fmax,0.9558088324992986,0.3573151959863703,0.0,105.75660573528025,61.05860478984516
48063,10.0,459830,gripper_matched_fmax,0.3306854922668554,0.02923561131183009,0.5684210526315789,88.7887333500098,61.05860478984516
48063,15.0,356021,gripper_matched_fmax,1.1115370880916309,0.1656025377259954,0.0,105.75660573528025,61.05860478984516
48063,15.0,394008,gripper_matched_fmax,1.053388820817603,0.0669794293475507,0.0,105.75660573528025,61.05860478984516
48063,15.0,96794,gripper_matched_fmax,0.834018979998097,0.029354812163652294,0.0,92.05783801466977,61.05860478984516
48063,15.0,1055675,gripper_matched_fmax,0.9307135151935503,0.09079416202330882,0.0,104.05485248398845,61.05860478984516
48063,15.0,230566,gripper_matched_fmax,0.2711727424490912,0.2662551513717199,0.3258426966292135,93.77859762506128,61.05860478984516
48063,15.0,788405,gripper_matched_fmax,1.0105309361411456,0.18383324850602362,0.0,105.75660573528025,61.05860478984516
48063,15.0,216419,gripper_matched_fmax,0.9712119876957008,0.1329656710651295,0.0,100.74472540264168,61.05860478984516
48063,15.0,842897,gripper_matched_fmax,0.9062005436313041,0.08316299708099155,0.0,92.33696700891143,61.05860478984516
48063,15.0,788908,gripper_matched_fmax,0.8724061645635472,0.06092889060095264,0.0,101.12943792945164,61.05860478984516
48063,15.0,1027760,gripper_matched_fmax,0.3515588422260714,0.02873885905437696,0.59375,88.38933370550116,61.05860478984516
48063,20.0,437942,gripper_matched_fmax,0.34779720836179495,0.03763076044442136,0.6129032258064516,87.83845510487564,61.05860478984516
48063,20.0,519444,gripper_matched_fmax,1.049276805231406,0.17491904119827106,0.0,105.75660573528025,61.05860478984516
48063,20.0,659366,gripper_matched_fmax,0.9183459092085312,0.18541305061243532,0.0,105.75660573528025,61.05860478984516
48063,20.0,377679,gripper_matched_fmax,0.9139045449493078,0.14771633260084088,0.0,97.9863911145353,61.05860478984516
48063,20.0,169015,gripper_matched_fmax,0.8444000414856797,0.14671943546292998,0.0,105.75660573528025,61.05860478984516
48063,20.0,861574,gripper_matched_fmax,1.010387998286173,0.20050407710798915,0.0,105.75660573528025,61.05860478984516
48063,20.0,288804,gripper_matched_fmax,0.1219799955772622,0.03230666722410628,0.7912087912087912,86.69211963044663,61.05860478984516
48063,20.0,863684,gripper_matched_fmax,0.7826999684737247,0.1940204449101313,0.0,100.32412897061214,61.05860478984516
48063,20.0,947575,gripper_matched_fmax,0.9962655313669385,0.040398751341935095,0.0,105.75660573528025,61.05860478984516
48063,20.0,575336,gripper_matched_fmax,1.0125992501581822,0.11596327277351305,0.0,105.75660573528025,61.05860478984516
48063,30.0,144513,gripper_matched_fmax,0.01771990188335153,0.3425982158221163,0.4574468085106383,88.64705207034623,61.05860478984516
48063,30.0,686624,gripper_matched_fmax,1.079628744455139,0.5451943354335935,0.0,105.75660573528025,61.05860478984516
48063,30.0,497339,gripper_matched_fmax,0.936270367118141,0.3263985962000777,0.0,105.75660573528025,61.05860478984516
48063,30.0,873012,gripper_matched_fmax,0.949414981876234,0.1940498195290637,0.0,105.75660573528025,61.05860478984516
48063,30.0,712322,gripper_matched_fmax,0.665186430359949,0.11602008114006465,0.0,105.75660573528025,61.05860478984516
48063,30.0,149759,gripper_matched_fmax,0.9328240211442761,0.32214405718885936,0.0,105.75660573528025,61.05860478984516
48063,30.0,360347,gripper_matched_fmax,0.9594713137038879,0.21528698932136905,0.0,105.75660573528025,61.05860478984516
48063,30.0,917703,gripper_matched_fmax,0.8612069433570536,0.23482389551557387,0.0,102.64422831175841,61.05860478984516
48063,30.0,587954,gripper_matched_fmax,0.12894279605812894,0.06670509718129614,0.7835051546391752,89.52081059989561,61.05860478984516
48063,30.0,322863,gripper_matched_fmax,0.0,0.1846278722574072,0.6444444444444445,87.7745752195752,61.05860478984516
48063,45.0,712643,gripper_matched_fmax,0.7009521426489134,0.4668715621172712,0.0,99.92318688560758,61.05860478984516
48063,45.0,1047670,gripper_matched_fmax,0.7823563513705976,0.4537156409593099,0.0,105.75660573528025,61.05860478984516
48063,45.0,554331,gripper_matched_fmax,0.9189454952042376,0.1917751014386669,0.0,105.75660573528025,61.05860478984516
48063,45.0,627946,gripper_matched_fmax,0.0,0.05210456163035602,0.8522727272727273,94.74816506181536,61.05860478984516
48063,45.0,661342,gripper_matched_fmax,0.9859086618228986,0.21285096816099447,0.0,105.75660573528025,61.05860478984516
48063,45.0,185423,gripper_matched_fmax,0.11765106874027924,0.06467846940935629,0.7582417582417582,89.18326467192163,61.05860478984516
48063,45.0,870061,gripper_matched_fmax,0.3268208437743019,0.020671735657018356,0.0,89.02068374203539,61.05860478984516
48063,45.0,707053,gripper_matched_fmax,0.9108591906827147,0.10054434065448872,0.0,105.75660573528025,61.05860478984516
48063,45.0,183471,gripper_matched_fmax,0.1322810941514575,0.03871022939245579,0.8111111111111111,88.1635166584511,61.05860478984516
48063,45.0,356217,gripper_matched_fmax,1.0710290615597575,0.17531079174422448,0.0,105.75660573528025,61.05860478984516
48379,0.0,389244,gripper_matched_fmax,0.9944952782030047,0.13709419064717696,0.0,98.14393219093003,56.663425669761835
48379,0.0,160232,gripper_matched_fmax,0.4070112891428712,0.4502042362304332,0.0,98.14393219093003,56.663425669761835
48379,0.0,1054452,gripper_matched_fmax,1.1829636725008277,0.3104103475835611,0.0,98.14393219093003,56.663425669761835
48379,0.0,728022,gripper_matched_fmax,1.1437906414236612,0.6596130454821422,0.0,98.14393219093003,56.663425669761835
48379,0.0,753132,gripper_matched_fmax,0.0,0.17084262498125724,0.5135135135135135,98.14393219093003,56.663425669761835
48379,0.0,986831,gripper_matched_fmax,0.8851784349025311,0.3771393355429449,0.0,98.14393219093003,56.663425669761835
48379,0.0,535577,gripper_matched_fmax,0.8842658899911247,0.26705064478165896,0.0,98.14393219093003,56.663425669761835
48379,0.0,1057192,gripper_matched_fmax,0.0,0.20946205545862842,0.5217391304347826,98.14393219093003,56.663425669761835
48379,0.0,489386,gripper_matched_fmax,1.134915538270181,0.3394079128202036,0.0,98.14393219093003,56.663425669761835
48379,0.0,796274,gripper_matched_fmax,1.1488781147906326,0.43372028815976893,0.0,98.14393219093003,56.663425669761835
48379,5.0,667690,gripper_matched_fmax,1.2058478697662367,0.30454812200581466,0.0,98.14393219093003,56.663425669761835
48379,5.0,454311,gripper_matched_fmax,1.0733046539666486,0.4429352771792213,0.0,98.14393219093003,56.663425669761835
48379,5.0,606952,gripper_matched_fmax,1.0815059547754566,0.18140545359340512,0.0,98.14393219093003,56.663425669761835
48379,5.0,356164,gripper_matched_fmax,1.0858747642608928,0.23321515800614248,0.0,98.14393219093003,56.663425669761835
48379,5.0,894934,gripper_matched_fmax,0.026420859030228217,0.275617351756322,0.5169491525423728,98.14393219093003,56.663425669761835
48379,5.0,877846,gripper_matched_fmax,1.0539903324995417,0.22712543099629318,0.0,98.14393219093003,56.663425669761835
48379,5.0,289891,gripper_matched_fmax,1.2672433539520493,0.6393083274744522,0.0,98.14393219093003,56.663425669761835
48379,5.0,104048,gripper_matched_fmax,0.8675138663142591,0.5485344458092992,0.0,98.14393219093003,56.663425669761835
48379,5.0,283284,gripper_matched_fmax,0.8038947686172301,0.6382735662629685,0.0,98.14393219093003,56.663425669761835
48379,5.0,392210,gripper_matched_fmax,1.210575215451167,0.7246492671205929,0.6949152542372882,98.14393219093003,56.663425669761835
48379,10.0,949444,gripper_matched_fmax,1.527675073103181,0.48308857674815947,0.0,98.14393219093003,56.663425669761835
48379,10.0,1026895,gripper_matched_fmax,1.2987787953441623,0.3782791947531909,0.0,98.14393219093003,56.663425669761835
48379,10.0,729282,gripper_matched_fmax,0.0,0.26010132820118287,0.4358974358974359,98.14393219093003,56.663425669761835
48379,10.0,1049204,gripper_matched_fmax,1.0941076138046424,0.4205975345835644,0.0,98.14393219093003,56.663425669761835
48379,10.0,554401,gripper_matched_fmax,1.037825420102339,0.4217954084948696,0.0,98.14393219093003,56.663425669761835
48379,10.0,690180,gripper_matched_fmax,1.2555935454614162,0.23723252964692543,0.0,98.14393219093003,56.663425669761835
48379,10.0,226083,gripper_matched_fmax,1.4849790129954918,0.44088973195705367,0.7304347826086957,98.14393219093003,56.663425669761835
48379,10.0,968176,gripper_matched_fmax,1.2095191834142447,0.265135775255012,0.0,98.14393219093003,56.663425669761835
48379,10.0,719967,gripper_matched_fmax,0.833815432346791,0.3955078061285114,0.0,98.14393219093003,56.663425669761835
48379,10.0,797789,gripper_matched_fmax,1.28313255182819,0.18357627238977844,0.0,98.14393219093003,56.663425669761835
48379,15.0,982253,gripper_matched_fmax,1.1532965384301428,0.25561335604792107,0.0,98.14393219093003,56.663425669761835
48379,15.0,425980,gripper_matched_fmax,1.2809507322989624,0.44833246194303605,0.0,98.14393219093003,56.663425669761835
48379,15.0,976416,gripper_matched_fmax,1.3546840474782675,0.347934028243573,0.0,98.14393219093003,56.663425669761835
48379,15.0,212355,gripper_matched_fmax,0.0,0.2704008845537036,0.7692307692307693,98.14393219093003,56.663425669761835
48379,15.0,757587,gripper_matched_fmax,1.272515487356646,0.35969670948842614,0.0,98.14393219093003,56.663425669761835
48379,15.0,523462,gripper_matched_fmax,0.8983696398084894,0.3321448691891037,0.0,98.14393219093003,56.663425669761835
48379,15.0,395171,gripper_matched_fmax,0.2233072162677562,0.36025730527100475,0.6239316239316239,98.14393219093003,56.663425669761835
48379,15.0,402592,gripper_matched_fmax,0.9067863837521355,0.19860488174177401,0.0,98.14393219093003,56.663425669761835
48379,15.0,918476,gripper_matched_fmax,0.9665374747241596,0.2223507150878262,0.0,98.14393219093003,56.663425669761835
48379,15.0,384931,gripper_matched_fmax,0.9258515425927416,0.2808224725041549,0.0,98.14393219093003,56.663425669761835
48379,20.0,518408,gripper_matched_fmax,1.3303346402986118,0.32536605389798373,0.6106194690265486,98.14393219093003,56.663425669761835
48379,20.0,1041467,gripper_matched_fmax,0.9125084902494114,0.3424928914517826,0.0,98.14393219093003,56.663425669761835
48379,20.0,396644,gripper_matched_fmax,0.9832984031517685,0.2815987650273526,0.0,98.14393219093003,56.663425669761835
48379,20.0,927601,gripper_matched_fmax,0.8064002055434827,0.2560850097061835,0.0,98.14393219093003,56.663425669761835
48379,20.0,1039064,gripper_matched_fmax,1.291699692716333,0.22075474181735155,0.0,98.14393219093003,56.663425669761835
48379,20.0,912039,gripper_matched_fmax,0.0,0.4558423367149561,0.0,98.14393219093003,56.663425669761835
48379,20.0,268630,gripper_matched_fmax,1.375555999180764,0.2283823229109996,0.0,98.14393219093003,56.663425669761835
48379,20.0,577854,gripper_matched_fmax,0.6859472752797788,0.23757172790119357,0.0,98.14393219093003,56.663425669761835
48379,20.0,966897,gripper_matched_fmax,1.0233665812483983,0.788064701615756,0.008403361344537815,98.14393219093003,56.663425669761835
48379,20.0,828573,gripper_matched_fmax,1.2559186240166131,0.30128472388883765,0.0,98.14393219093003,56.663425669761835
48379,30.0,409279,gripper_matched_fmax,0.19260759311599515,0.49645818146613996,0.4,98.14393219093003,56.663425669761835
48379,30.0,224331,gripper_matched_fmax,0.7216867079922098,0.4030567407566968,0.0,98.14393219093003,56.663425669761835
48379,30.0,476912,gripper_matched_fmax,0.1572531947845122,0.4455343968186183,0.0,98.14393219093003,56.663425669761835
48379,30.0,246020,gripper_matched_fmax,0.4909283709597399,0.47594764780798876,0.0,98.14393219093003,56.663425669761835
48379,30.0,728613,gripper_matched_fmax,0.6037524687250246,0.2970481361399875,0.0,98.14393219093003,56.663425669761835
48379,30.0,602117,gripper_matched_fmax,0.8031922857662165,0.41291956855388895,0.0,98.14393219093003,56.663425669761835
48379,30.0,198760,gripper_matched_fmax,1.5044699804166515,0.5499378057777243,0.1271186440677966,98.14393219093003,56.663425669761835
48379,30.0,1026429,gripper_matched_fmax,1.5414600044024724,0.2784640134685354,0.0,98.14393219093003,56.663425669761835
48379,30.0,759194,gripper_matched_fmax,1.0006553350928389,0.4128172164486639,0.0,98.14393219093003,56.663425669761835
48379,30.0,1075767,gripper_matched_fmax,0.0,0.8857156371906886,0.3482142857142857,98.14393219093003,56.663425669761835
48379,45.0,1070296,gripper_matched_fmax,0.05376576303581459,1.0006821971912911,0.008403361344537815,98.14393219093003,56.663425669761835
48379,45.0,782252,gripper_matched_fmax,1.2042902979884251,0.7656123481359723,0.0,98.14393219093003,56.663425669761835
48379,45.0,956587,gripper_matched_fmax,1.5420258072804824,0.4507866372242135,0.38181818181818183,98.14393219093003,56.663425669761835
48379,45.0,1053563,gripper_matched_fmax,0.0043448040042716575,0.3967610979890762,0.0,98.14393219093003,56.663425669761835
48379,45.0,956349,gripper_matched_fmax,1.5233470165977478,0.44948026324824764,0.11403508771929824,98.14393219093003,56.663425669761835
48379,45.0,605540,gripper_matched_fmax,0.7650512921486086,0.372934998090001,0.0,98.14393219093003,56.663425669761835
48379,45.0,868561,gripper_matched_fmax,1.4352256043234237,0.4621966324287797,0.5517241379310345,98.14393219093003,56.663425669761835
48379,45.0,720458,gripper_matched_fmax,1.5347012431645335,0.6614722332518899,0.0,98.14393219093003,56.663425669761835
48379,45.0,1032076,gripper_matched_fmax,1.518170086716036,0.7121340976545155,0.0,98.14393219093003,56.663425669761835
48379,45.0,682828,gripper_matched_fmax,1.5134231351676684,0.8244741966576123,0.0,98.14393219093003,56.663425669761835
48452,0.0,100593,gripper_matched_fmax,1.1884090466587365,0.19566292881547848,0.3333333333333333,149.1637728866733,86.11974442946105
48452,0.0,453059,gripper_matched_fmax,1.1643496541839904,0.19089674480266497,0.8508771929824561,149.1637728866733,86.11974442946105
48452,0.0,355340,gripper_matched_fmax,0.9480870475668193,0.07509171575949601,0.0,149.1637728866733,86.11974442946105
48452,0.0,223975,gripper_matched_fmax,1.0366487940419757,0.13239483050065826,0.0,149.1637728866733,86.11974442946105
48452,0.0,424689,gripper_matched_fmax,1.0407314987703415,0.21140213069780198,0.0,149.1637728866733,86.11974442946105
48452,0.0,433770,gripper_matched_fmax,1.1923933282324766,0.12178186778473173,0.7477477477477478,149.1637728866733,86.11974442946105
48452,0.0,568703,gripper_matched_fmax,0.9539885475833347,0.1609615485733047,0.0,149.1637728866733,86.11974442946105
48452,0.0,176996,gripper_matched_fmax,0.9969002127111471,0.09583247293702966,0.0,149.1637728866733,86.11974442946105
48452,0.0,276285,gripper_matched_fmax,1.0541985427448681,0.06697902261686166,0.0,149.1637728866733,86.11974442946105
48452,0.0,410478,gripper_matched_fmax,1.0581140540464207,0.08221922721828401,0.0,149.1637728866733,86.11974442946105
48452,5.0,472952,gripper_matched_fmax,0.9950148678212434,0.10874860927780418,0.0,149.1637728866733,86.11974442946105
48452,5.0,1047432,gripper_matched_fmax,1.0895044556405635,0.11887758677357438,0.0,149.1637728866733,86.11974442946105
48452,5.0,491833,gripper_matched_fmax,1.0730773064385777,0.15710999630792727,0.0,149.1637728866733,86.11974442946105
48452,5.0,269220,gripper_matched_fmax,0.02727185383138156,0.06700023888757584,0.1092436974789916,149.1637728866733,86.11974442946105
48452,5.0,533314,gripper_matched_fmax,1.007329859681569,0.09859957358880667,0.0,149.1637728866733,86.11974442946105
48452,5.0,525484,gripper_matched_fmax,0.9696650286157741,0.07082745954245231,0.0,149.1637728866733,86.11974442946105
48452,5.0,279598,gripper_matched_fmax,1.0229977271083492,0.08493020438510986,0.0,149.1637728866733,86.11974442946105
48452,5.0,621344,gripper_matched_fmax,0.9399312063403725,0.25245043383503,0.0,149.1637728866733,86.11974442946105
48452,5.0,385375,gripper_matched_fmax,0.8143204537238762,0.5754905363338735,0.0,149.1637728866733,86.11974442946105
48452,5.0,618224,gripper_matched_fmax,0.9186079395006023,0.12307213168194504,0.0,149.1637728866733,86.11974442946105
48452,10.0,797160,gripper_matched_fmax,0.07773156486726875,0.12847743642522788,0.43859649122807015,149.1637728866733,86.11974442946105
48452,10.0,969131,gripper_matched_fmax,0.7711082886856225,0.29035674649444343,0.0,149.1637728866733,86.11974442946105
48452,10.0,543658,gripper_matched_fmax,1.329118061685118,0.09550740415848802,0.5929203539823009,149.1637728866733,86.11974442946105
48452,10.0,762386,gripper_matched_fmax,0.5283273296220463,0.2055161876492888,0.29914529914529914,140.8418190256262,86.11974442946105
48452,10.0,462647,gripper_matched_fmax,0.13656321617104572,0.22714479802716236,0.42727272727272725,149.1637728866733,86.11974442946105
48452,10.0,267743,gripper_matched_fmax,1.0069499902481414,0.4145221522183206,0.0,149.1637728866733,86.11974442946105
48452,10.0,717780,gripper_matched_fmax,0.9876294251671781,0.11888774819942893,0.0,149.1637728866733,86.11974442946105
48452,10.0,271637,gripper_matched_fmax,0.0,0.08620866715787702,0.18181818181818182,149.1637728866733,86.11974442946105
48452,10.0,249323,gripper_matched_fmax,0.04687023227277416,0.17425199536656338,0.15178571428571427,149.1637728866733,86.11974442946105
48452,10.0,1046602,gripper_matched_fmax,1.1169910920260044,0.23628123998360231,0.0,149.1637728866733,86.11974442946105
48452,15.0,776626,gripper_matched_fmax,0.9960617534215112,0.42998685575871193,0.0,149.1637728866733,86.11974442946105
48452,15.0,511406,gripper_matched_fmax,1.0490159131936128,0.17341285298858194,0.0,149.1637728866733,86.11974442946105
48452,15.0,194943,gripper_matched_fmax,0.24547419401830853,0.17722713005856255,0.5882352941176471,149.1637728866733,86.11974442946105
48452,15.0,757662,gripper_matched_fmax,0.0015614635707537372,0.43872307575166336,0.22413793103448276,149.1637728866733,86.11974442946105
48452,15.0,273559,gripper_matched_fmax,0.0,0.2017515154032936,0.9732142857142857,144.1662279667154,86.11974442946105
48452,15.0,144460,gripper_matched_fmax,0.946203849118125,0.2730172688265307,0.0,149.1637728866733,86.11974442946105
48452,15.0,654120,gripper_matched_fmax,0.9022292554214534,0.21050724037464402,0.0,149.1637728866733,86.11974442946105
48452,15.0,685637,gripper_matched_fmax,1.1840601384380969,0.1584000750458615,0.0,149.1637728866733,86.11974442946105
48452,15.0,1005863,gripper_matched_fmax,0.9474850691283678,0.2247112251602429,0.0,149.1637728866733,86.11974442946105
48452,15.0,478176,gripper_matched_fmax,1.6,0.1614684079706705,0.5225225225225225,149.1637728866733,86.11974442946105
48452,20.0,630671,gripper_matched_fmax,1.6,0.215745110182124,0.3805309734513274,149.1637728866733,86.11974442946105
48452,20.0,347472,gripper_matched_fmax,1.6,0.1331884297104217,0.7777777777777778,149.1637728866733,86.11974442946105
48452,20.0,336104,gripper_matched_fmax,1.3164609571422015,0.16300827470252247,0.6134453781512605,149.1637728866733,86.11974442946105
48452,20.0,956092,gripper_matched_fmax,1.0237610320350228,0.40001027929547534,0.0,149.1637728866733,86.11974442946105
48452,20.0,632811,gripper_matched_fmax,0.9030281107271049,0.1241863204334092,0.7543859649122807,143.8697399507015,86.11974442946105
48452,20.0,681375,gripper_matched_fmax,0.0,0.20281649071215596,0.9819819819819819,126.36531760258072,86.11974442946105
48452,20.0,899583,gripper_matched_fmax,0.2239331041844905,0.08491669695499454,0.646551724137931,149.1637728866733,86.11974442946105
48452,20.0,817208,gripper_matched_fmax,1.0405459986826155,0.2823228143552158,0.0,149.1637728866733,86.11974442946105
48452,20.0,599945,gripper_matched_fmax,1.0791284860894763,0.4427594111498476,0.0,149.1637728866733,86.11974442946105
48452,20.0,287958,gripper_matched_fmax,0.34087696868622114,0.3023157579894384,0.5892857142857143,149.1637728866733,86.11974442946105
48452,30.0,877259,gripper_matched_fmax,0.23305747160014006,0.08332178380032237,0.635593220338983,126.23430038949186,86.11974442946105
48452,30.0,857550,gripper_matched_fmax,0.0,0.6509456233982953,0.0,149.1637728866733,86.11974442946105
48452,30.0,223101,gripper_matched_fmax,0.6366321416098598,0.3754122729345689,0.0,149.1637728866733,86.11974442946105
48452,30.0,98679,gripper_matched_fmax,0.14929770460384964,0.22447450352625373,0.2773109243697479,149.1637728866733,86.11974442946105
48452,30.0,518220,gripper_matched_fmax,1.1888458816168157,0.12900323734337674,0.0,149.1637728866733,86.11974442946105
48452,30.0,1079431,gripper_matched_fmax,0.2317536381945828,0.1473376327375038,0.31932773109243695,149.1637728866733,86.11974442946105
48452,30.0,235341,gripper_matched_fmax,1.2969680343313768,0.5124172136255706,0.0,149.1637728866733,86.11974442946105
48452,30.0,936547,gripper_matched_fmax,0.0,0.3158606749927331,0.5043478260869565,149.1637728866733,86.11974442946105
48452,30.0,784077,gripper_matched_fmax,0.5308019151589386,0.17410364417898094,0.0,149.1637728866733,86.11974442946105
48452,30.0,476799,gripper_matched_fmax,1.0634473525778412,0.25183158547064866,0.0,149.1637728866733,86.11974442946105
48452,45.0,754041,gripper_matched_fmax,0.0,0.7047403287089357,0.2413793103448276,149.1637728866733,86.11974442946105
48452,45.0,356353,gripper_matched_fmax,0.3080380481068174,0.32566098627310275,0.5964912280701754,149.1637728866733,86.11974442946105
48452,45.0,691403,gripper_matched_fmax,1.1652429177284918,0.1423238646196407,0.0,149.1637728866733,86.11974442946105
48452,45.0,154061,gripper_matched_fmax,1.6,0.9020124898313526,0.0,149.1637728866733,86.11974442946105
48452,45.0,756176,gripper_matched_fmax,1.248487281958004,0.6451772991652661,0.0,149.1637728866733,86.11974442946105
48452,45.0,508323,gripper_matched_fmax,0.9640856662928614,0.710961127117517,0.0,149.1637728866733,86.11974442946105
48452,45.0,1071208,gripper_matched_fmax,0.6606929080005014,0.5505547422601383,0.0,149.1637728866733,86.11974442946105
48452,45.0,792516,gripper_matched_fmax,0.7376301323502886,1.0988069249006178,0.0,149.1637728866733,86.11974442946105
48452,45.0,587158,gripper_matched_fmax,0.22168359016113448,0.18886331632938141,0.3392857142857143,149.1637728866733,86.11974442946105
48452,45.0,408457,gripper_matched_fmax,0.7712250601611099,0.19174144850687183,0.9663865546218487,148.85097946543942,86.11974442946105
7167,0.0,420274,gripper_matched_fmax,0.945398271092096,0.042501470220706,0.0,148.56071241435086,85.77156730342804
7167,0.0,147166,gripper_matched_fmax,0.9491231410813274,0.0438977608803277,0.0,148.56071241435086,85.77156730342804
7167,0.0,692925,gripper_matched_fmax,0.9508769668416088,0.043772323688198125,0.0,148.56071241435086,85.77156730342804
